InputStoryid,premise,hypothesis,label,ending_id,premise_len,hypothesis_len
5b6f539e-eb73-4ca4-b359-a1f85e96effd,Linda began to have problems with a coworker at her job. The coworker had started bossing her around at work. The coworker even talked behind her back. Linda went to her boss with the issue and the boss mediated them.,Linda and the coworker ended up being best friends.,1,2,40,9
cb1dd642-75fd-43ae-bb80-d019a2a9cb8e,Sara wanted her kids to have a great Christmas. She saved all year and started her shopping in November. She shopped deals and spent all her savings. She spent two days wrapping dozens of presents.,All of the presents were wrapped and stored for the holidays.,1,1,35,11
cb1dd642-75fd-43ae-bb80-d019a2a9cb8e,Sara wanted her kids to have a great Christmas. She saved all year and started her shopping in November. She shopped deals and spent all her savings. She spent two days wrapping dozens of presents.,She returned all of the presents for cheaper ones.,0,2,35,9
0f797de2-3d82-46d1-a370-c278a36ad785,"Megan has been struggling with a drug habit for years. She hit rock bottom when she lost her family and kids. Her distant family decided to stage an intervention. After the event, she got into a rehab facility.",She was able to get off drugs after some time.,1,1,38,10
0f797de2-3d82-46d1-a370-c278a36ad785,"Megan has been struggling with a drug habit for years. She hit rock bottom when she lost her family and kids. Her distant family decided to stage an intervention. After the event, she got into a rehab facility.","When she arrived, she did drugs all day.",0,2,38,8
6623b60e-9200-4019-9a95-521adc03524d,"Tyler has been unemployed for Years. He has spent the last few months diligently applying for work. However, all of his applications are rejected. The rejections contribute to Tyler's feelings of desperation.",He is thrilled about his new responsibilities at work.,0,1,32,9
6623b60e-9200-4019-9a95-521adc03524d,"Tyler has been unemployed for Years. He has spent the last few months diligently applying for work. However, all of his applications are rejected. The rejections contribute to Tyler's feelings of desperation.",He realizes he might have to apply for public assistance.,1,2,32,10
57f0ad88-0dad-4cce-95da-30175ff0ba40,Bobby was having a birthday party. His friends bought him a huge cake. A woman jumped out of the cake. Bobby was surprised and amused.,Bobby had a good party.,1,1,25,5
57f0ad88-0dad-4cce-95da-30175ff0ba40,Bobby was having a birthday party. His friends bought him a huge cake. A woman jumped out of the cake. Bobby was surprised and amused.,Bobby was mad at his friends.,0,2,25,6
a5ac20db-ed05-49d7-8960-2035a9dce14d,It was the last day of our vacation. We were eating lunch on the patio of the hotel. We laughed and smiled because it was a great vacation. Then we packed our bags and drove to the airport.,We want to revisit someday.,1,1,38,5
a5ac20db-ed05-49d7-8960-2035a9dce14d,It was the last day of our vacation. We were eating lunch on the patio of the hotel. We laughed and smiled because it was a great vacation. Then we packed our bags and drove to the airport.,We all vowed to never go back again.,0,2,38,8
3f191c72-305c-487d-8da0-7335fedc270f,Mother asked the children to help fold laundry. The children took the clean clothes into the living room. They dumped the clothes on the floor. They folded the clothes neatly into piles.,The clothes were filthy and unfolded.,0,1,32,6
3f191c72-305c-487d-8da0-7335fedc270f,Mother asked the children to help fold laundry. The children took the clean clothes into the living room. They dumped the clothes on the floor. They folded the clothes neatly into piles.,They then put their clothes up neatly.,1,2,32,7
dacd5655-337c-4c89-a87f-edd54067cfb9,Timmy loves watching cartoons. His parents don't let him watch unless he does his chores. Today's chore is to clean his room. Timmy's room is a mess.,Timmy went to the mess hall for breakfast.,0,1,27,8
dacd5655-337c-4c89-a87f-edd54067cfb9,Timmy loves watching cartoons. His parents don't let him watch unless he does his chores. Today's chore is to clean his room. Timmy's room is a mess.,Timmy spent all day cleaning so he could watch tv.,1,2,27,10
85cc4bad-5cd3-494f-be90-e3c16e512cab,My daughter had her baby shower in our Boston home. She invited friends and family in the area. Her old college roommate lives in Hawaii. She decided to surprise my daughter by flying 4800 miles.,My daughter was disappointed.,0,1,35,4
85cc4bad-5cd3-494f-be90-e3c16e512cab,My daughter had her baby shower in our Boston home. She invited friends and family in the area. Her old college roommate lives in Hawaii. She decided to surprise my daughter by flying 4800 miles.,My daughter was excited.,1,2,35,4
7e12768d-0e37-4940-9dcf-186ba3916660,Pam's house was where the party was. Everyone bought gifts. Pam bought a cake. Everyone danced and had fun!,Pam was a lousy hostess.,0,1,19,5
7e12768d-0e37-4940-9dcf-186ba3916660,Pam's house was where the party was. Everyone bought gifts. Pam bought a cake. Everyone danced and had fun!,Pam was a good hostess.,1,2,19,5
d10f40c6-f5f0-4273-82e0-90aa22520588,Ellen always hated school. The kids made fun of her every day. They called her smelly Elly. She decided to start taking baths.,Ellen liked the negative attention.,0,1,23,5
d10f40c6-f5f0-4273-82e0-90aa22520588,Ellen always hated school. The kids made fun of her every day. They called her smelly Elly. She decided to start taking baths.,Ellen was appalled.,1,2,23,3
322525fb-6970-4c56-89ae-375664d8e320,"Jim got his first credit card in college. He didn't have a job so he bought everything on his card. After he graduated he amounted a $10,000 debt. Jim realized that he was foolish to spend so much money.",Jim decided to devise a plan for repayment.,1,1,39,8
322525fb-6970-4c56-89ae-375664d8e320,"Jim got his first credit card in college. He didn't have a job so he bought everything on his card. After he graduated he amounted a $10,000 debt. Jim realized that he was foolish to spend so much money.",Jim decided to open another credit card.,0,2,39,7
9bc05c17-a739-462c-970c-f5279779f3a5,Tim was entering a baking contest. He decided to make his famous donuts. He made a big batch and entered them into the contest. The judges thought they were delicious.,The judges vomited from the taste of the donuts.,0,1,30,9
9bc05c17-a739-462c-970c-f5279779f3a5,Tim was entering a baking contest. He decided to make his famous donuts. He made a big batch and entered them into the contest. The judges thought they were delicious.,Tim won the baking contest.,1,2,30,5
9843660b-4a86-4cae-b6d7-03d73b88426e,"My two year old son refused to wear training pants. He always begged to wear a diaper. One day, out of frustration, I let him remain naked. He went to the potty and used it when I wasn't looking.",Now I don't try to make him wear training pants.,1,1,39,10
9843660b-4a86-4cae-b6d7-03d73b88426e,"My two year old son refused to wear training pants. He always begged to wear a diaper. One day, out of frustration, I let him remain naked. He went to the potty and used it when I wasn't looking.",Child protection services removed him from the home.,0,2,39,8
e721d415-d8b9-479f-a476-bc3f3a239140,Holly was glad to be safely inside her house as the storm raged. She was watching the storm as she heard a loud crack. Lightning had hit a tree beside the house. She stared as she watched it fall.,She went outside to fly a kite.,0,1,39,7
e721d415-d8b9-479f-a476-bc3f3a239140,Holly was glad to be safely inside her house as the storm raged. She was watching the storm as she heard a loud crack. Lightning had hit a tree beside the house. She stared as she watched it fall.,She was relieved that it didn't hit anything.,1,2,39,8
9409bd0a-fbdd-4450-8b41-5aac05fd5c36,"Jill saw an infomercial for unbreakable glass cups. She was amazed and ordered them. When Jill received the cups, she wanted to test them. She dropped one on her hardwood floor.",It broke and Jill felt dumb for believing the hype.,1,1,31,10
9409bd0a-fbdd-4450-8b41-5aac05fd5c36,"Jill saw an infomercial for unbreakable glass cups. She was amazed and ordered them. When Jill received the cups, she wanted to test them. She dropped one on her hardwood floor.","The cloth ripped in two, much to Jill's surprise.",0,2,31,9
00d73c9e-6441-4b23-ad78-f33490a6a1ec,"Addie was working at the mall at Hollister when a strange man came in. Before she knew it, Addie looked behind her and saw stolen clothes. Addie got scared and tried to chase the man out. Luckily guards came and arrested him.",Addie was put in jail for her crime.,0,1,42,8
00d73c9e-6441-4b23-ad78-f33490a6a1ec,"Addie was working at the mall at Hollister when a strange man came in. Before she knew it, Addie looked behind her and saw stolen clothes. Addie got scared and tried to chase the man out. Luckily guards came and arrested him.",Addie was relieved and took deep breaths to calm herself.,1,2,42,10
a2685475-307b-49a3-85f8-07b32c63e062,"Sean was going for a job interview. He arrived at the business and asked for the manager. The manager took him to the back and interviewed him. Then, the manager showed him around and explained the job.",The manager hoped Sean would perform badly.,0,1,37,7
a2685475-307b-49a3-85f8-07b32c63e062,"Sean was going for a job interview. He arrived at the business and asked for the manager. The manager took him to the back and interviewed him. Then, the manager showed him around and explained the job.",The manager wanted Sean to understand everything.,1,2,37,7
1bfde41c-01ea-4af8-a5c3-706b8af6cec6,"Fred made a bet with Sam over who could lose more weight in a month. Fred really wanted to win the bet, which was for $100. Fred worked out daily, avoided fast food, and skipped dinner. At the end of the month Fred was feeling confident he would win.",Fred cancelled the bet at the end of the month.,0,1,49,10
1bfde41c-01ea-4af8-a5c3-706b8af6cec6,"Fred made a bet with Sam over who could lose more weight in a month. Fred really wanted to win the bet, which was for $100. Fred worked out daily, avoided fast food, and skipped dinner. At the end of the month Fred was feeling confident he would win.","Fred ended up winning the bet, and the $100.",1,2,49,9
749b0981-388d-4deb-83d4-b4bc35b4a168,John went skydiving for the first time. He went with an instructor on a plane into the air. He screamed when they jumped. John was terribly afraid of heights and passed out.,John loved every second of the skydiving trip.,0,1,32,8
749b0981-388d-4deb-83d4-b4bc35b4a168,John went skydiving for the first time. He went with an instructor on a plane into the air. He screamed when they jumped. John was terribly afraid of heights and passed out.,"When he woke up, he had already landed.",1,2,32,8
7d9b0578-4621-460a-9d67-9705079b0a1c,Gina and her family were leaving the park. They had been there all afternoon. Now they were going to her aunt's house. Gina begged to be dropped off at her grandma's,Gina hated her grandma.,0,1,31,4
